"","polls_id","answer_id","num_voted","users"
"4135",192938063,638501773,23,"65873009,5053446,330593811,50888961,182351305,168426211,9559002,394141,257444562,75376530,35048054,15687526,4604763,106868440,129114,6400937,7564547,141546675,50858,13890585,6725766,13565344,54318700"
"4136",192938063,638523348,60,"156394558,167990297,467158,154516255,2741719,262448670,23545498,25372663,11152848,146479923,47363260,34137922,144594792,77294376,49615731,48244475,10325439,33456576,1462891,79208348,289042536,110609765,58075880,119342440,122826712,17322494,21271744,72376851,111311256,198237625,261459085,31775346,285531803,153228574,270902003,4010272,9599485,238594,131182444,17700275,15658310,18790837,2406032,27420903,1820629,177467011,802772,143528976,68224452,46620901,215394386,296070568,26236692,11586919,109267342,13369143,253939,285519008,144496727,27140350"
"4137",192938063,638523349,29,"29681,1751314,203871846,64400389,92153474,106255839,333813117,151723238,175169341,148409209,65499,21925996,29240989,150937844,1973027,2252568,114203,2618049,279063809,32509515,11424909,282103139,132695202,4519772,45803810,43589692,1411667,252494501,10644545"
"4138",192920295,638444884,67,"146861520,65582623,6673463,41727500,29239180,11967279,278500773,160977417,24922,18123747,155769742,181044004,28345646,229197804,302110287,286377565,295992771,232776641,9538321,30222075,59665090,43775537,70159841,56750289,331547,16049985,46577241,7564547,4350790,1359364,189944854,696944,11869135,3030599,14039986,30871728,152746057,310909516,76442491,18334016,54410783,3343192,24205896,47047665,50546633,55868467,266560375,1486587,197232109,189959370,34011136,57601587,550640,75806968,5932905,260061489,163551483,225427815,208066253,780955,20330912,240941395,143324303,50774672,316245,17885170,15165962"
"4139",192920295,638444885,24,"213631046,44320690,136557989,20852744,297416848,301523414,238594,22083991,15658310,1414040,394141,12332061,4095334,22009773,1427454,590380,31826616,23265,132695202,4335270,24565293,390998,2555735,11458036"
"4140",192920295,638444886,38,"9070535,264912489,72013581,4158945,4010272,157302533,5243642,120751085,295107692,177144910,248220457,4494256,4451997,82571648,60467039,13565344,168075873,208160418,30716325,283770,311539196,223947245,25033857,52424207,260607,24685817,130489,26016,2406164,550387,61515203,61537065,220005559,14311528,21703987,205086021,13171532,138356801"
"4141",192920295,638444887,350,"304126515,273386508,50943739,272843928,18893874,67846279,11916603,4331312,7663294,6549957,269290575,67880274,33481253,66079438,17578851,118897521,66935529,472491,7106940,317984133,127427069,284489989,622719,93909875,3142879,69640978,20194831,17700275,49569395,225694412,96361364,7992309,9792951,310843408,3494827,255400684,4545172,317097286,63380359,190355493,19764457,194478846,73050564,18925178,19448717,255813893,91630707,43166489,26487341,276523893,41620959,53451421,11917836,256211360,191179316,3463383,241161395,254551882,164408106,291241111,11431702,6882922,143378268,48681118,36177776,150611035,177337217,30096182,143970634,14380282,11424909,49368313,271243174,178225844,306422937,31630079,288163718,6611969,8978996,238253676,69272611,2166869,55522802,99972033,36509435,9331,36741988,23799628,34154279,40472951,230010593,1820629,829992,304916135,68224452,75376530,99355406,50064234,90718795,46189887,46620901,271577822,48735591,9395953,318366331,17921640,143737882,260425863,139778174,64064696,20391568,246042359,261020160,241425243,26041331,5192001,52139548,143237568,6105958,316436079,3266407,106868440,148314010,53066,139875011,285519008,306826514,157370126,194237313,55840460,13132122,10385941,6228168,133551998,313755717,196835387,35711151,37406714,518007,18713,3779990,9926783,35048054,28428817,85552992,189972670,69971,16074349,3274346,302624,31199960,7032391,277959307,156645517,147062799,1638755,33598386,19436833,49663903,3410394,13332409,7193731,174951415,23050726,103509124,30379542,1853814,5262010,82223241,16142818,177992184,43589692,49466167,15628003,18314935,8175354,3870956,252889809,79911396,19496913,23699456,10830284,9789097,201487437,3938358,183823759,549960,133737445,75854473,102147151,185223834,218591654,61463080,99369154,140354474,96107594,20428018,139804252,6699453,76640903,290705912,6380836,134354988,8497238,80130317,53111870,231742700,31092774,34058137,68341154,44163309,132065274,21354468,11269428,7208177,10697070,27292334,240059319,212929822,1550847,36484397,1948335,2093243,3109529,141546675,135586638,1488723,224319728,52660662,48528292,4604763,50524085,59138821,27386,218325297,4948333,426111,39782419,85271132,80104554,273025183,29134168,2843133,2537639,98487337,278527154,181692,172382987,263894483,189156092,242661062,96489506,62140593,2560061,27213443,196931449,49449147,132172992,50966486,11823301,103665527,131998233,69967998,14429109,2047280,11749980,29846271,142748191,132853330,2850435,170808829,79887924,153828348,6683456,226199398,115056945,201617115,48751839,103852997,50904705,251136130,67593080,298633131,8482172,308755496,109267342,43819505,262111000,19639634,122777755,2432340,229448451,198046764,179872322,1867997,228387607,12761745,151118096,81087,2390891,1967209,22761584,669375,285911912,87794941,425062,28694780,191317316,3580691,229373,1718963,282274272,75121260,317093227,15406920,149947,33723925,229886955,53553330,215026017,68892460,306737600,165231126,24682940,234678987,51466126,3495214,313648339,45803810,10320559,519508,246411839,612484,19900,22028034,11853105,205424600,27115453,170745869,21441307,35202098,61555612,16418044,39846999,542663,151540488,138915301,39864886,7866869,28797687"
"4142",192920288,638444865,19,"10018018,90664286,12332061,275625856,232776641,260425863,13132122,42296909,224849391,37063353,1456370,696944,25061616,108849805,31092774,141546675,27386,297141632,80402"
"4143",192920288,638444866,27,"49430852,1497378,9736847,89170486,122336405,17048080,31925510,7134988,50216874,26767999,197865138,67545378,16847751,1939030,295107692,58845952,11851968,34767466,11866284,17921640,11161850,3564891,246042359,28940,3635120,46620901,3142974"
"4144",192920288,638444867,13,"203751480,21616801,17015886,298921496,268543476,225694412,49498351,5192001,3779990,57817609,715211,227574433,177315346"
"4145",192920288,638444868,80,"32334535,48092610,50389403,173010,38130354,249765114,142603349,34120609,229082002,1666024,3993793,1951879,35568596,1030950,163875980,240851,44163309,118897521,248037898,120751085,39864886,220005559,3157928,163943736,255813893,254551882,164408106,291241111,6882922,49368313,749696,34154279,14742784,230010593,50064234,86085815,296070568,252494501,25027750,3266407,163884387,285519008,16049985,55840460,133551998,46577241,518007,35048054,85552992,198590428,9789097,147062799,85271132,33569954,49663903,3410394,18279091,3030599,103509124,30379542,1853814,16142818,79911396,19496913,201487437,102147151,96107594,31305385,2218932,100793926,240059319,90833,54318700,273025183,50966486,11823301,137829668,246411839,272022991,51466126"
"4146",192920288,638444869,7,"148409209,22009773,9331,132695202,316436079,30716325,156645517"
"4147",192920340,638445027,12,"3218151,327766521,269688630,120751085,295107692,4095334,202753898,224849391,79958810,696944,100458010,50966486"
"4148",192920340,638445028,4,"156015272,39449719,157302533,14742784"
"4149",192920340,638445029,3,"185078569,38042885,590380"
"4150",192920340,638445030,65,"4608295,8705551,115892,148409209,17700275,7716309,275876630,27305027,66935529,5734191,248037898,3494827,39864886,163943736,19764457,26221759,41620959,21214872,291241111,2166869,49368313,311863554,132695202,72971968,36741988,230010593,304916135,27292334,148124679,115056945,13132122,139778174,316436079,101718044,17244919,3266407,15031593,36385558,133551998,22009773,316247130,35048054,85552992,198590428,9789097,156645517,147062799,49663903,3030599,2578129,1853814,6699453,49237886,79911396,173141327,10621985,31305385,50406031,520330,52660662,54318700,11823301,246411839,205424600,80402"
"4151",192920340,638445031,5,"269314095,48681118,90833,4350790,135186511"
"4152",192920391,638445198,12,"264702372,153811266,15046747,5776041,295107692,311863554,4519772,224849391,696944,1638755,49663903,57601587"
"4153",192920391,638445199,5,"35180924,53691133,21214872,291241111,6262645"
"4154",192920391,638445200,5,"88694286,76178583,69239956,85001305,203510"
"4155",192920391,638445201,66,"76026480,108224467,20377566,222643599,10160257,1853879,219588319,7207180,647283,143010597,139350682,42035932,18661906,23881103,6940790,353829,6152093,17700275,192537211,108764683,7106940,120751085,3494827,39864886,190355493,163943736,19764457,600427,18777551,6882922,48681118,14041056,205356193,247886451,69272611,132695202,230010593,115056945,193521603,13132122,86085815,18248258,5192001,11269428,20396080,17244919,3266407,133551998,35048054,85552992,248220457,198590428,9789097,147062799,1853814,79911396,10830284,157129748,102147151,76442491,145582987,44163309,54318700,62140593,11823301,137829668"
"4156",192920391,638445202,3,"216231686,154301260,282103139"
"4157",192858309,638232785,41,"20706294,525411,184353638,3218151,78805152,48422530,23543078,257206282,103647612,20459075,204726,220937880,31948686,8596346,78114424,127504912,295107692,41620959,29489472,10241404,98487337,70159841,228288732,120900162,2737255,13132122,306702418,50904705,1134308,87794941,1486587,8963800,63671952,84102425,167618696,208066253,27192939,96714279,145888406,9831213,286377565"
"4158",192858309,638232786,9,"63278314,148171114,20032785,2555348,45053916,92689158,10174750,290651093,32035259"
"4159",192858309,638232787,15,"71854879,40302378,609501,50578593,194710600,40110436,5302188,78844219,188515546,2543340,12342058,114203,260425863,192433895,3410394"
"4160",192858309,638232789,136,"1197343,34287693,57055860,18693424,55345425,196611688,344947849,28510644,8705551,5131751,22767456,55237710,148409209,50427004,53752391,11046416,90620675,352485,35199812,22041554,7106940,122016,106407970,139172673,89135957,68971843,65611924,29754615,9789097,3494827,171860917,11424909,37290739,224690493,3157928,84475480,6062440,140392867,13943036,1147453,4130350,10643487,184763804,59287766,18790837,18777551,29646488,141186684,6882922,925489,247886451,282103139,55522802,34154279,11269428,16448241,17903935,41105672,35048054,85552992,102147151,76848992,62140593,75376530,22009773,27916935,433527,43589692,25632438,737805,13518450,85001305,79911396,150134,190564063,6704607,39864886,175364517,12481896,26537232,277751283,156182615,49237886,1411667,138136274,33285846,277454407,256254357,5163051,254133524,196835387,120047773,2537639,51466126,2166869,52294195,20042131,68354527,778753,1101932,4527455,90833,4401961,281999613,1853814,35120361,139106853,3137339,181670601,4716296,173657600,19916755,90156746,17587575,21595130,16312104,18259808,31787854,17658407,2779384,6683456,38159369,27140350,132695202,230010593,39796210,23498698,8198007,5336149,5438286,3008725,2843133,9794062,306737600,27185710,283770"
"4161",192858392,638233067,44,"259415612,135413784,146683828,139842006,2500317,56977,20528501,123708532,105581447,1470233,19887315,318734544,6334264,242746859,153950673,27988237,17700275,27934,295107692,1112693,6339798,17400269,52420797,16780970,574841,43775537,60467039,5562321,34364137,140088579,136742333,50904705,6938950,87794941,139106853,136186514,5274930,833701,126058,1486587,2475251,37860435,264480036,208801738"
"4162",192858392,638233068,13,"197459189,29243369,302337611,266896294,5979645,78744358,173511450,17968614,7291978,260077810,75610586,283770,265771927"
"4163",192858392,638233069,16,"170534566,12520313,67383327,34535374,7508748,76043,50117376,35715689,36053542,945040,553458,199659377,197232109,780955,2843133,566238"
"4164",192858392,638233070,143,"280193689,108764683,7087540,95582302,125627645,8520410,2728601,60830343,1999289,12957890,18927382,130122360,88986031,34834317,311096416,47920829,31624392,23781616,1575535,62411912,133510972,182078089,75286580,211364304,120751085,3494827,163943736,81745087,184763804,89797088,18777551,2618049,2555348,55522802,1759889,5192001,17903935,35048054,85552992,223947245,3635120,165805500,133737445,12779181,62140593,2732452,75376530,22009773,98487337,43589692,14575577,353829,71021022,150134,79911396,278527154,302110287,39864886,12536633,69272611,299223613,49340832,49237886,33285846,256254357,121435009,24565293,2166869,10385941,286377565,113142441,5136511,317093227,21720234,19916755,18700413,17587575,287819519,2880255,230010593,1916861,35759755,115056945,181692,33106869,57525093,3655750,102865997,26993577,262111000,293218348,6493101,110396872,39546648,1853814,215265335,246569297,11326961,7564547,9362886,1798946,229373,85271132,30546942,37293177,136761370,147062799,6725766,6683456,55347889,1684226,78091963,302624,80402,154717754,1359364,50067704,31826616,157370126,23498698,13769714,3410394,9794062,10021800,421226,24119298,428957,71629594,65499,15054643,7522233,154135397,542663,95628210,138136274,28044455,25961202,66887616,31787854,159169690,6699453,11823254,1293073"
"4165",192858224,638232509,36,"160578716,1582549,29567947,118201629,8512016,54623945,8924286,222522662,183111927,11916612,12876,3343370,13418187,230242500,53181252,31630079,165258169,253939,4674006,300817804,13518450,656893,139106853,245271608,134392304,293218348,246569297,229373,5151282,20330912,71744602,1603960,43775537,787125,499723,99133375"
"4166",192858224,638232510,8,"34683674,26609947,63910665,19043832,54701768,19701041,12685683,398326"
"4167",192858224,638232511,36,"21524273,89912419,282011577,51440548,46633836,3814097,206368034,20460041,22146347,142012026,5672492,11833086,31775346,647283,181440389,321818928,168426211,117465214,600427,111311256,124785695,647100,17589294,39557544,749696,6163152,14310704,143780756,78168190,181692,54462164,11489473,25144685,65499,25033857,97541019"
"4168",192858224,638232512,170,"285052259,15740100,191507587,119911176,41497,121986642,25390682,138780345,20125,209156370,57886,104292715,12160872,25495879,80049,331378505,265676366,4725178,1296135,330593811,135063242,38722043,214971919,1757203,14644609,8099224,75023019,138419580,19623380,28419177,246754928,275876630,199455141,181217101,198237625,217707051,102126022,14030050,278749133,8266106,8900562,2897456,9483056,25042190,20363510,148409209,117461981,221137091,16350384,147445905,17469034,39600836,14691407,58549910,1462891,139892809,287120,19909955,154433380,5490650,28852,50042266,18531003,264564552,63671952,12882238,137153735,4667181,74951175,188098501,14888871,151179931,261459085,4515873,144253128,3770184,1030950,18067294,95190293,11916603,15047022,829992,3921445,276647059,7106940,127427069,150611035,17700275,306401496,211364304,122447752,186137627,85267412,3157928,46303466,266535,163943736,10643487,38169705,181044004,251802,41620959,18790837,128051161,141186684,132695202,34154279,252494501,18248258,163884387,35048054,85552992,133737445,75376530,22009773,5071,183782089,908920,150134,79911396,278527154,6704607,39864886,49237886,4472354,82571648,256254357,254133524,2166869,7193731,13132122,286377565,50904705,7464631,230010593,35759755,115056945,4606405,174951415,1853814,9877307,19188262,139308156,11326961,22206308,10830284,280339898,265771927,6683456,246491,78091963,150780,157370126,251136130,40472951,13769714,9794062,22337,28044455,31787854,28853721,1916428,13531063,77503,7843089,240941395,297901926,6699453,138136274,28797687"
"4169",192701763,637702100,14,"387109405,2674422,153808587,205453,13781917,32367229,3832969,269894364,93560013,296070568,945040,115056945,246445557,3371912"
"4170",192701763,637702101,94,"51433293,46411361,906445,323294254,306040116,298482196,6245335,138519532,666984,13226061,235952747,253264963,6569061,645913,145364503,227285225,13106980,80482531,1984558,438345,178175069,345626670,126962,118680917,443131,328014253,4840186,2763835,238141236,28890053,71112910,32349572,44918565,188984192,73144980,3467971,1130749,329752410,34011136,55701993,131524397,184873730,8493208,25570288,10526798,1735215,2726162,391248,91818417,13647485,20075263,2722518,97284876,81357163,12036534,383668,34936320,11452224,29870616,2088125,84220501,3160600,1834650,579619,8537678,174570010,10688864,1313581,234194,2324380,17762891,13556855,50687099,1513148,5796139,64635014,2626873,86722209,1859871,49898414,8297012,86085815,9313670,34275643,553458,283770,15679560,63380359,102865997,1372423,2327932,21402877,65526358,15713694"
"4171",192701763,637702102,9,"249656116,61803509,28835825,18621724,12325827,226557021,43775537,9749333,3008725"
"4172",192701763,637702103,92,"323379907,1497872,17700275,324676106,241289219,64942935,22920935,1965544,234108794,30751154,13374264,79366,320511627,158600100,14829092,2134947,10056594,62690596,8333647,18166497,139676437,70823516,258872595,175676161,163943736,18777551,34154279,14742784,353829,51466126,2166869,230010593,188522345,945599,9789097,260077810,41712976,98487337,83733230,102147151,10644545,10351923,184103488,85552992,5136018,75376530,138511043,72722986,27550863,157370126,85267412,133551998,32807918,6493101,87794941,29755241,39073,119583846,578161,27292334,39864886,79911396,62781452,18531003,130298847,53451421,5163051,3274346,22009773,17578851,296290243,20468177,154207902,16416746,12050414,173099369,11174607,44153037,49237886,5266864,19628162,4163881,137515194,133991396,196835387,15244308,518007,74476955,3894738,47226133,9331,50904705"
"4173",192701763,637702104,116,"65307415,223915176,56451505,243817582,28210512,200824404,51400424,12505439,31624392,256164987,547302,306693641,82822803,163732822,93340977,116769229,23059463,110014414,3450938,143745804,281993419,193481,4010272,14782677,120751085,49806026,10643487,164408106,291241111,118692626,132695202,145055407,9395953,224495906,163884387,36385558,393646,43589692,256254357,70159841,286377565,47113548,139106853,303999290,6699453,227605077,49472455,19863265,104985235,3382616,318737337,110731495,165231126,32509515,4302854,13565344,24470543,77158490,17778264,48735591,8886794,224598086,13132122,534700,34873751,69272611,161590160,211576363,359571,9110965,303135688,58532420,7160686,9826715,125625848,100230680,207600159,77187551,11513362,16511044,880931,14429109,23944601,214784100,7750155,8867607,1427454,189629,3513569,470033,1853814,176596807,1728842,12506741,8161496,52424207,13171532,185223834,55347889,3635120,1638755,107989,92593880,91622,1411667,8528231,19216510,79426660,28092593,19916755,298182021,780955,71039104,16312104,26220524,295801770"
"4174",192610073,637397242,57,"744574,291681221,5541407,67029636,165116749,327550,6450450,36792696,59665090,320363741,105321712,132122099,601657,321823,113405052,22521168,172122929,5450910,5249550,11446125,269290575,4545172,50136870,129119145,154244219,170206545,28077041,42186474,298370895,198590428,393646,317093227,283770,15679560,63380359,46420748,5421110,27550863,131998233,286377565,3494150,122667853,7193731,94735111,4401961,3203118,1853814,278063621,159984798,1974842,185445710,35348,196931449,10644545,138005471,25033857,456215"
"4175",192610073,637397243,14,"3699484,18278117,987688,465715,4234779,1472431,180763888,475239,295107692,37678624,3320052,22009773,201565526,463527"
"4176",192610073,637397244,5,"43785550,489840,139106853,20683546,61387366"
"4177",192610073,637397245,136,"57520382,330593811,829692,110661460,1087370,17486212,57727488,155174506,113315887,36409431,12111879,14169,13014302,250345839,216379658,346104,17575635,195934219,33793428,4614533,226988688,164127786,2154543,37074653,7106940,175676161,27088696,3494827,163943736,18777551,302110287,177728098,12332061,1989816,72971968,14742784,26751691,17903935,35048054,353829,256254357,28044455,205830003,1851553,3382616,21071078,165231126,260077810,6392294,4525029,139875011,9808099,211576363,12240359,578161,58532420,165958455,20899036,16312104,9789097,217550277,79911396,45803810,105431036,2166869,31276794,85552992,133551998,303148724,183193362,76848992,316245,4420568,31130868,33285846,10351923,298339516,27292334,8131018,3635120,20396080,1678802,6683456,230010593,6629006,1411667,80130317,39864886,53860,7629206,52294195,55369926,246491,6958892,75376530,28797687,23557958,69775790,9070535,24414379,137829668,3580691,46577241,17700275,35120361,183326067,142748191,13132122,5163051,1155588,316084141,6889721,2093243,97541019,388600,176596807,67497337,22796434,79026848,2880255,2737255,260858091,76442491,110299641,190110156,68262828,33972521,31787854,3770184,50858,173715,28428817,4872627,12073097,297901926,19225567"
"4178",192610073,637397246,6,"82494409,138283314,22389831,72722986,2642926,3610516"
"4179",192610013,637397021,29,"151678684,3078023,301523414,295107692,82571648,256254357,2258026,188522345,26885991,246056605,1458516,93334130,312864799,105431036,214187518,251906915,10900433,235521906,1411667,13369143,15676120,13319079,54318700,41166153,125851935,2473024,31787854,7459539,18351006"
"4180",192610013,637397022,5,"3860076,26634225,1885274,8748544,238594"
"4181",192610013,637397023,5,"183193362,230010593,25144685,25033857,156974703"
"4182",192610013,637397024,126,"973077,2297822,96567484,339827095,246542553,309321,8705551,338216997,89829272,39138912,141597418,69239956,15920508,287120,35222475,4088810,35584033,67806716,148409209,309468341,4783231,3008537,671138,318993883,34053352,310843408,163943736,35038329,128051161,18790837,282103139,132695202,72971968,145055407,198590428,353829,306702418,50904705,231485688,28044455,2144831,139875011,3382616,46420748,165231126,83733230,102147151,5421110,46863064,6775121,161590160,9395953,125625848,62781452,53451421,3436708,124005055,52938659,9789097,19863265,79911396,273401416,45803810,262111000,29135356,164461448,85552992,133551998,31948416,82691882,161066298,13565344,1873085,10351923,197328,31151267,3966477,241828048,196835387,39864886,27292334,52294195,58845952,403094,30577516,1853814,75376530,119583846,235016832,278063621,51766474,9070535,201332,69272611,3580691,17700275,3610516,51400021,183326067,35120361,104388687,90833,142748191,39796210,5163051,126245106,97541019,176596807,19496913,287819519,230905400,157844641,2880255,99171497,68262828,258987167,136750221,2382912,22796434,150559801,50858,297901926,79026848,11189855,13132122,33440270"
"4183",192610013,637397025,13,"1449575,97975004,108764683,181044004,199659377,303999290,137829668,832960,22009773,520330,240941395,24414379,11977469"
"4184",192526040,637120759,13,"295107692,2544161,231485688,293218348,298885005,235016832,9580035,24313622,22009773,6816574,224849391,174230,15676120"
"4185",192526040,637120760,18,"105879468,57023575,22293756,74808348,37017413,3993793,183111927,11655722,215469842,50858,90113441,22629759,34011136,3538361,152143433,77158490,469331,25936568"
"4186",192526040,637120761,7,"155570274,176269609,36509435,26401270,109101822,303481248,31787854"
"4187",192526040,637120762,119,"299521246,156145028,141007863,3504454,177073833,309321,230009,89829272,37708136,4041029,1575535,141597418,269502965,5490650,15890551,17700275,301349395,35222475,275240178,7614779,108764683,21214872,39596920,135772464,128051161,18790837,18777551,908920,82571648,28044455,49472455,139875011,46420748,165231126,102147151,788126,46863064,6775121,161590160,211576363,27292334,52938659,45803810,262111000,85552992,10896870,5337165,230905400,1853814,18313622,1147453,49238082,4777850,13565344,85271132,9789097,39864886,246491,79911396,230010593,2833402,13332409,18826558,53860,132781226,97541019,286377565,120047773,52424207,1159820,5867267,517616,33285846,167161379,3580691,9926783,19863265,306401496,154717754,50755395,145178210,6211825,13132122,277943637,80130317,31578800,1411667,22337,183823759,4604763,286681882,45052037,50904705,45529837,11853105,36484397,19916755,31650317,122259076,19085330,33901639,251136130,289509567,9794062,13127499,82447028,12050414,56349577,27436,1710774,81710081,3395091,27140350,15170781,11866284,267088574,96107594,186290605,140864382"
"4188",192526040,637120763,11,"3078023,1885274,288699473,17587575,284665121,85267412,2166869,32532924,75376530,157370126,98878208"
"4189",192525953,637120447,17,"129317587,22490379,32913755,256681090,127504912,13518450,247986,578161,10351923,92605,406853,224849391,3770184,58295234,291903078,208775822,51244179"
"4190",192525953,637120448,15,"5082860,183833002,1820629,190564063,1851553,306422937,3274346,265041,5867267,3580691,198479,15625624,36484397,25923907,833988"
"4191",192525953,637120449,8,"244205912,2940836,109101822,34157317,17805697,219938522,5283633,31787854"
"4192",192525953,637120450,57,"3008537,108764683,150611035,3494827,163943736,28661108,55498443,72107454,3382616,165231126,102147151,139875011,85552992,133551998,5337165,22183889,31302555,403094,1853814,49238082,72722986,9789097,39864886,79911396,230010593,211398068,85271132,26401270,18826558,53860,132781226,97541019,2166869,52424207,33285846,75376530,13132122,80130317,157370126,1503669,144701365,908918,50904705,152143433,19085330,3966477,9794062,11996719,81710081,27140350,11866284,96107594,140864382,306737600,6699453,8891044,119583846"
"4193",192525953,637120451,2,"32532924,1411667"
"4194",192525781,637119832,36,"134800235,23043512,147723119,16467613,39864886,79013176,19120819,98878208,27386110,79079578,82625832,117873496,25109865,17745100,75693354,9331,196496094,91904617,317834288,3629429,9556887,790877,20500164,37391284,11916603,3971935,574841,8844682,11513362,48681118,27292334,28428817,236990438,456215,1081271,85271132"
"4195",192525781,637119833,11,"50632890,49234689,32585080,65499,251731478,170808829,276647059,131998233,108447327,5019979,3580691"
"4196",192525781,637119834,10,"79426425,161379917,352910,559597,704508,29064552,72564,1147453,3528012,3894738"
"4197",192525781,637119835,92,"1047504,18693424,85255840,355225,54248701,95260128,73864,981229,142012026,23792722,56616151,600427,1421632,215121955,293259466,208197981,320686239,402096,148409209,70382853,89829272,91687319,187456597,1798946,44034615,554097,92251172,186426511,7106940,122447752,3494827,105431036,20101253,81745087,274130061,177728098,224495906,157370126,46420748,165231126,139875011,9346551,85552992,83149,133551998,4401961,10753235,18063620,189474847,1853814,6105958,50858,1411667,304916135,173824360,246491,519886,1410,26401270,4529953,18826558,97541019,52424207,181044004,908920,39327904,33285846,75376530,276275701,306401496,80130317,86397147,13332409,90833,4116741,189972670,183823759,6221239,7369389,2255875,1710774,2555348,45052037,34218496,4176870,56908569,159202610,156974703,495255,10830284,5264252,235521906"
"4198",192525781,637119836,8,"277062410,34701504,5811706,161066298,230010593,273677,16291201,59665090"
"4199",192525543,637119022,36,"1880413,327247562,34484077,188622869,39574916,337301211,4682602,58726963,862967,265132190,26016,24530087,63641462,121360315,152311062,39449719,59990062,1497872,70823516,38379055,2843133,46572268,296070568,32883490,27916935,64069143,237325916,8705551,300784743,97371086,109101822,5888736,189944854,173657600,33432496,31276794"
"4200",192525543,637119023,7,"84774347,77521656,5550200,124928166,35483564,4350790,255925328"
"4201",192525543,637119024,9,"184353638,1889841,83239,170995467,5099945,228770096,160741778,199659377,200725328"
"4202",192525543,637119025,174,"32044759,262289113,175093478,119150905,12915831,14265837,4393425,829692,4825674,49632198,112821161,86569151,53635578,212708250,260646298,903759,38277482,49893624,162410924,30707543,43454613,201346730,8903433,444299,20252753,153459341,287476259,185064179,32368475,158524946,25675441,47920829,137963797,38169705,49116069,674615,155199366,100074474,115892,335263889,276101368,41320558,18637960,221832295,5416838,98267376,173809921,219570397,55395019,326384164,334834800,247165526,17700275,27353317,65499,154433380,13566135,6436132,257586729,169584767,10443562,7716309,12214246,27305027,33754953,25132988,90833,63663921,5385757,108764683,7106940,908920,13132122,7992309,21214872,141566053,3494827,10392205,163943736,4157868,263894483,285414870,14960444,135993779,191518295,2555348,282103139,94036322,198006535,22009773,224495906,945599,2544161,18279091,211141162,72107454,104985235,46420748,165231126,208801738,139574065,2680408,102147151,5421110,13742703,139875011,69272611,58532420,54619307,10379682,188330652,96489506,124005055,85552992,133551998,10753235,246491,39274019,3266407,20396080,126245106,1853814,72722986,215469842,48681118,50858,40472951,1411667,4777850,9789097,39864886,79911396,230010593,1410,97541019,85267412,202625552,1010844,11424909,20622428,554245,248037898,32532924,33285846,306401496,75376530,13212798,159984798,75854473,31578800,77066326,142748191,4674006,189972670,56349577,152143433,704508,4242629,172044358,1710774,9794062,4600718,11866284,11853105,140864382,142553733,737805,215591,1155588,132531826,59665090,50123713,152326642,31787854"
"4203",192525543,637119026,6,"72178774,18323383,4585559,16563368,65099944,317093227"
"4204",192333751,636479798,24,"47244112,320109785,787125,48681118,7910683,6699453,2519065,147499946,87794941,260418986,167386984,18459054,37134917,156645517,317735175,6262645,271243174,10241404,3951110,8910322,298182021,220594148,183735124,138356801"
"4205",192333751,636479799,8,"384884978,1059179,6484978,526249,313935,246858873,157229127,295960609"
"4206",192333751,636479800,15,"295838504,13949890,3224852,122447752,26016,86397147,5337165,210677518,286377565,97541019,7281564,81557953,9853396,609501,144408608"
"4207",192333751,636479801,205,"8234654,4047235,218250293,333909444,18454885,3219486,48864115,217340914,698230,48075262,41757178,152958738,4600718,12044936,10171652,5252152,13174180,85182302,5070329,2637171,122777755,19038590,158691609,87611,183111927,172662902,136057100,618382,22032402,240851,66394953,215121955,139172673,95628210,101813,175676161,21214872,3494827,266535,163943736,6882922,643500,102801627,19148868,3635120,2787764,16299213,128446502,165231126,5811706,58532420,48735591,10403587,22900664,85552992,133551998,20396080,8705551,293942788,9789097,26401270,85267412,202625552,69272611,29633016,11866284,24566889,31276794,4744436,1456121,65716352,7918037,6295865,165177651,2921471,30483868,6644847,6955458,230010593,82571648,25948487,272643,151416297,64650796,157370126,6683456,3570494,9331,6720496,39093553,28233,139288379,64064696,50858,206642797,822510,24530364,139875011,1147453,27292334,246491,172947267,3612303,58845952,304916135,2912211,22009773,119653833,16821256,83149,10644545,152576456,12240359,4804328,120900162,133248335,136810629,102147151,40472951,33598386,44066311,286493465,33285846,249093726,99355406,25144685,5816138,291241111,2166869,1411667,65499,488759,55407325,121513995,34011136,136385205,79911396,77240349,229448451,23807591,1853814,90833,136742333,13667722,183782089,56349577,13132122,4381712,5277754,6105958,231095,150134,2138109,29755241,93527801,316245,15687526,683819,908920,62781452,260077810,50064234,2843133,308190235,100793926,85001305,20050250,11853105,215181381,39864886,139490180,2292800,173657600,42353736,243439069,20468177,9794062,53798420,91463291,6770423,26041331,32240307,223703046,1359037,18519557,519886,121750715,38167816,15054643,94406971,3184720,590380,15224615,25643784,8416238,10021800,646732,2880255,220005559,13115273,52294195,235131738,31787854,227083,140864382"
"4208",192333751,636479802,10,"51103569,231485688,75376530,136750221,168385385,5867267,208262126,95712876,142181838,55868467"
"4209",192330596,636469207,19,"211133,722277,18661818,43864848,24780276,99702458,17700275,1169325,193481,19764457,39093553,140088579,136738087,218887774,5099894,38169705,12281373,1056592,51076717"
"4210",192330596,636469208,10,"4939858,85847259,113192786,2720504,6493101,1638755,128227998,124340670,269867771,308983659"
