X.1,id_post,Правильный.адрес,Оценка,X,reviewer_id,answer_id,answer_text,address,score_test,score,question_poll,date
13023,30501,"Лиговский проспект, 161 лит Б","8,5",403101,1153679,782702455,Согласен(сна) с автором,['#шаверма_ОбводныйКанал'],"['ОЦЕНКА: 8,5']",8.5,"Внимание, опрос",1470315254
13024,30501,"Лиговский проспект, 161 лит Б","8,5",403102,136594515,782702455,Согласен(сна) с автором,['#шаверма_ОбводныйКанал'],"['ОЦЕНКА: 8,5']",8.5,"Внимание, опрос",1470315254
13025,30501,"Лиговский проспект, 161 лит Б","8,5",403103,272154613,782702455,Согласен(сна) с автором,['#шаверма_ОбводныйКанал'],"['ОЦЕНКА: 8,5']",8.5,"Внимание, опрос",1470315254
13026,30501,"Лиговский проспект, 161 лит Б","8,5",403104,371880052,782702455,Согласен(сна) с автором,['#шаверма_ОбводныйКанал'],"['ОЦЕНКА: 8,5']",8.5,"Внимание, опрос",1470315254
13027,30501,"Лиговский проспект, 161 лит Б","8,5",403105,88512852,782702455,Согласен(сна) с автором,['#шаверма_ОбводныйКанал'],"['ОЦЕНКА: 8,5']",8.5,"Внимание, опрос",1470315254
13028,30501,"Лиговский проспект, 161 лит Б","8,5",403106,3814097,782702455,Согласен(сна) с автором,['#шаверма_ОбводныйКанал'],"['ОЦЕНКА: 8,5']",8.5,"Внимание, опрос",1470315254
13029,30501,"Лиговский проспект, 161 лит Б","8,5",403107,424946,782702455,Согласен(сна) с автором,['#шаверма_ОбводныйКанал'],"['ОЦЕНКА: 8,5']",8.5,"Внимание, опрос",1470315254
13030,30501,"Лиговский проспект, 161 лит Б","8,5",403108,184353638,782702455,Согласен(сна) с автором,['#шаверма_ОбводныйКанал'],"['ОЦЕНКА: 8,5']",8.5,"Внимание, опрос",1470315254
13031,30501,"Лиговский проспект, 161 лит Б","8,5",403109,322188211,782702455,Согласен(сна) с автором,['#шаверма_ОбводныйКанал'],"['ОЦЕНКА: 8,5']",8.5,"Внимание, опрос",1470315254
13032,30501,"Лиговский проспект, 161 лит Б","8,5",403110,291369863,782702455,Согласен(сна) с автором,['#шаверма_ОбводныйКанал'],"['ОЦЕНКА: 8,5']",8.5,"Внимание, опрос",1470315254
13033,30501,"Лиговский проспект, 161 лит Б","8,5",403111,13168396,782702455,Согласен(сна) с автором,['#шаверма_ОбводныйКанал'],"['ОЦЕНКА: 8,5']",8.5,"Внимание, опрос",1470315254
13034,30501,"Лиговский проспект, 161 лит Б","8,5",403112,84080735,782702455,Согласен(сна) с автором,['#шаверма_ОбводныйКанал'],"['ОЦЕНКА: 8,5']",8.5,"Внимание, опрос",1470315254
13035,30501,"Лиговский проспект, 161 лит Б","8,5",403113,134181261,782702455,Согласен(сна) с автором,['#шаверма_ОбводныйКанал'],"['ОЦЕНКА: 8,5']",8.5,"Внимание, опрос",1470315254
13036,30501,"Лиговский проспект, 161 лит Б","8,5",403114,239185373,782702455,Согласен(сна) с автором,['#шаверма_ОбводныйКанал'],"['ОЦЕНКА: 8,5']",8.5,"Внимание, опрос",1470315254
13037,30501,"Лиговский проспект, 161 лит Б","8,5",403115,7750706,782702455,Согласен(сна) с автором,['#шаверма_ОбводныйКанал'],"['ОЦЕНКА: 8,5']",8.5,"Внимание, опрос",1470315254
13038,30501,"Лиговский проспект, 161 лит Б","8,5",403116,22783184,782702455,Согласен(сна) с автором,['#шаверма_ОбводныйКанал'],"['ОЦЕНКА: 8,5']",8.5,"Внимание, опрос",1470315254
13039,30501,"Лиговский проспект, 161 лит Б","8,5",403117,132052345,782702455,Согласен(сна) с автором,['#шаверма_ОбводныйКанал'],"['ОЦЕНКА: 8,5']",8.5,"Внимание, опрос",1470315254
13040,30501,"Лиговский проспект, 161 лит Б","8,5",403118,287096356,782702455,Согласен(сна) с автором,['#шаверма_ОбводныйКанал'],"['ОЦЕНКА: 8,5']",8.5,"Внимание, опрос",1470315254
13041,30501,"Лиговский проспект, 161 лит Б","8,5",403119,57114389,782702455,Согласен(сна) с автором,['#шаверма_ОбводныйКанал'],"['ОЦЕНКА: 8,5']",8.5,"Внимание, опрос",1470315254
13042,30501,"Лиговский проспект, 161 лит Б","8,5",403120,120975156,782702455,Согласен(сна) с автором,['#шаверма_ОбводныйКанал'],"['ОЦЕНКА: 8,5']",8.5,"Внимание, опрос",1470315254
13043,30501,"Лиговский проспект, 161 лит Б","8,5",403121,639366,782702455,Согласен(сна) с автором,['#шаверма_ОбводныйКанал'],"['ОЦЕНКА: 8,5']",8.5,"Внимание, опрос",1470315254
13044,30501,"Лиговский проспект, 161 лит Б","8,5",403122,16912442,782702455,Согласен(сна) с автором,['#шаверма_ОбводныйКанал'],"['ОЦЕНКА: 8,5']",8.5,"Внимание, опрос",1470315254
13045,30501,"Лиговский проспект, 161 лит Б","8,5",403123,30198989,782702455,Согласен(сна) с автором,['#шаверма_ОбводныйКанал'],"['ОЦЕНКА: 8,5']",8.5,"Внимание, опрос",1470315254
13046,30501,"Лиговский проспект, 161 лит Б","8,5",403124,136549268,782702455,Согласен(сна) с автором,['#шаверма_ОбводныйКанал'],"['ОЦЕНКА: 8,5']",8.5,"Внимание, опрос",1470315254
13047,30501,"Лиговский проспект, 161 лит Б","8,5",403125,330696148,782702455,Согласен(сна) с автором,['#шаверма_ОбводныйКанал'],"['ОЦЕНКА: 8,5']",8.5,"Внимание, опрос",1470315254
13048,30501,"Лиговский проспект, 161 лит Б","8,5",403126,470033,782702455,Согласен(сна) с автором,['#шаверма_ОбводныйКанал'],"['ОЦЕНКА: 8,5']",8.5,"Внимание, опрос",1470315254
13049,30501,"Лиговский проспект, 161 лит Б","8,5",403127,10237108,782702455,Согласен(сна) с автором,['#шаверма_ОбводныйКанал'],"['ОЦЕНКА: 8,5']",8.5,"Внимание, опрос",1470315254
13050,30501,"Лиговский проспект, 161 лит Б","8,5",403128,12335701,782702455,Согласен(сна) с автором,['#шаверма_ОбводныйКанал'],"['ОЦЕНКА: 8,5']",8.5,"Внимание, опрос",1470315254
13051,30501,"Лиговский проспект, 161 лит Б","8,5",403129,17976592,782702455,Согласен(сна) с автором,['#шаверма_ОбводныйКанал'],"['ОЦЕНКА: 8,5']",8.5,"Внимание, опрос",1470315254
13052,30501,"Лиговский проспект, 161 лит Б","8,5",403130,326477,782702455,Согласен(сна) с автором,['#шаверма_ОбводныйКанал'],"['ОЦЕНКА: 8,5']",8.5,"Внимание, опрос",1470315254
13053,30501,"Лиговский проспект, 161 лит Б","8,5",403131,48677448,782702455,Согласен(сна) с автором,['#шаверма_ОбводныйКанал'],"['ОЦЕНКА: 8,5']",8.5,"Внимание, опрос",1470315254
13054,30501,"Лиговский проспект, 161 лит Б","8,5",403132,216185790,782702455,Согласен(сна) с автором,['#шаверма_ОбводныйКанал'],"['ОЦЕНКА: 8,5']",8.5,"Внимание, опрос",1470315254
13055,30501,"Лиговский проспект, 161 лит Б","8,5",403133,32973840,782702455,Согласен(сна) с автором,['#шаверма_ОбводныйКанал'],"['ОЦЕНКА: 8,5']",8.5,"Внимание, опрос",1470315254
13056,30501,"Лиговский проспект, 161 лит Б","8,5",403134,15941480,782702455,Согласен(сна) с автором,['#шаверма_ОбводныйКанал'],"['ОЦЕНКА: 8,5']",8.5,"Внимание, опрос",1470315254
13057,30501,"Лиговский проспект, 161 лит Б","8,5",403135,101725568,782702455,Согласен(сна) с автором,['#шаверма_ОбводныйКанал'],"['ОЦЕНКА: 8,5']",8.5,"Внимание, опрос",1470315254
13058,30501,"Лиговский проспект, 161 лит Б","8,5",403136,41168555,782702455,Согласен(сна) с автором,['#шаверма_ОбводныйКанал'],"['ОЦЕНКА: 8,5']",8.5,"Внимание, опрос",1470315254
13059,30501,"Лиговский проспект, 161 лит Б","8,5",403137,306422937,782702455,Согласен(сна) с автором,['#шаверма_ОбводныйКанал'],"['ОЦЕНКА: 8,5']",8.5,"Внимание, опрос",1470315254
13060,30501,"Лиговский проспект, 161 лит Б","8,5",403138,663095,782702455,Согласен(сна) с автором,['#шаверма_ОбводныйКанал'],"['ОЦЕНКА: 8,5']",8.5,"Внимание, опрос",1470315254
13061,30501,"Лиговский проспект, 161 лит Б","8,5",403139,134645980,782702455,Согласен(сна) с автором,['#шаверма_ОбводныйКанал'],"['ОЦЕНКА: 8,5']",8.5,"Внимание, опрос",1470315254
13062,30501,"Лиговский проспект, 161 лит Б","8,5",403140,2741719,782702455,Согласен(сна) с автором,['#шаверма_ОбводныйКанал'],"['ОЦЕНКА: 8,5']",8.5,"Внимание, опрос",1470315254
13063,30501,"Лиговский проспект, 161 лит Б","8,5",403141,58044613,782702455,Согласен(сна) с автором,['#шаверма_ОбводныйКанал'],"['ОЦЕНКА: 8,5']",8.5,"Внимание, опрос",1470315254
13064,30501,"Лиговский проспект, 161 лит Б","8,5",403142,152868834,782702455,Согласен(сна) с автором,['#шаверма_ОбводныйКанал'],"['ОЦЕНКА: 8,5']",8.5,"Внимание, опрос",1470315254
13065,30501,"Лиговский проспект, 161 лит Б","8,5",403143,13081395,782702455,Согласен(сна) с автором,['#шаверма_ОбводныйКанал'],"['ОЦЕНКА: 8,5']",8.5,"Внимание, опрос",1470315254
13066,30501,"Лиговский проспект, 161 лит Б","8,5",403144,311276104,782702455,Согласен(сна) с автором,['#шаверма_ОбводныйКанал'],"['ОЦЕНКА: 8,5']",8.5,"Внимание, опрос",1470315254
13067,30501,"Лиговский проспект, 161 лит Б","8,5",403145,21617712,782702455,Согласен(сна) с автором,['#шаверма_ОбводныйКанал'],"['ОЦЕНКА: 8,5']",8.5,"Внимание, опрос",1470315254
13068,30501,"Лиговский проспект, 161 лит Б","8,5",403146,42844363,782702455,Согласен(сна) с автором,['#шаверма_ОбводныйКанал'],"['ОЦЕНКА: 8,5']",8.5,"Внимание, опрос",1470315254
13069,30501,"Лиговский проспект, 161 лит Б","8,5",403147,260952262,782702455,Согласен(сна) с автором,['#шаверма_ОбводныйКанал'],"['ОЦЕНКА: 8,5']",8.5,"Внимание, опрос",1470315254
13070,30501,"Лиговский проспект, 161 лит Б","8,5",403148,297394343,782702455,Согласен(сна) с автором,['#шаверма_ОбводныйКанал'],"['ОЦЕНКА: 8,5']",8.5,"Внимание, опрос",1470315254
13071,30501,"Лиговский проспект, 161 лит Б","8,5",403149,189762014,782702455,Согласен(сна) с автором,['#шаверма_ОбводныйКанал'],"['ОЦЕНКА: 8,5']",8.5,"Внимание, опрос",1470315254
13072,30501,"Лиговский проспект, 161 лит Б","8,5",403150,140948133,782702455,Согласен(сна) с автором,['#шаверма_ОбводныйКанал'],"['ОЦЕНКА: 8,5']",8.5,"Внимание, опрос",1470315254
13073,30501,"Лиговский проспект, 161 лит Б","8,5",403151,490991,782702455,Согласен(сна) с автором,['#шаверма_ОбводныйКанал'],"['ОЦЕНКА: 8,5']",8.5,"Внимание, опрос",1470315254
13074,30501,"Лиговский проспект, 161 лит Б","8,5",403152,87352249,782702455,Согласен(сна) с автором,['#шаверма_ОбводныйКанал'],"['ОЦЕНКА: 8,5']",8.5,"Внимание, опрос",1470315254
13075,30501,"Лиговский проспект, 161 лит Б","8,5",403153,369064445,782702455,Согласен(сна) с автором,['#шаверма_ОбводныйКанал'],"['ОЦЕНКА: 8,5']",8.5,"Внимание, опрос",1470315254
13201,30347,"Финский переулок, 9",6,403867,211277247,781426893,Согласен(сна) с автором,"['#шаверма_ПлощадьЛенина', '#шаверма_Ленина']",['ОЦЕНКА : 6'],6.0,"Внимание, опрос",1470033026
13202,30347,"Финский переулок, 9",6,403868,4237220,781426893,Согласен(сна) с автором,"['#шаверма_ПлощадьЛенина', '#шаверма_Ленина']",['ОЦЕНКА : 6'],6.0,"Внимание, опрос",1470033026
13203,30347,"Финский переулок, 9",6,403869,15011231,781426893,Согласен(сна) с автором,"['#шаверма_ПлощадьЛенина', '#шаверма_Ленина']",['ОЦЕНКА : 6'],6.0,"Внимание, опрос",1470033026
13204,30347,"Финский переулок, 9",6,403870,224960305,781426893,Согласен(сна) с автором,"['#шаверма_ПлощадьЛенина', '#шаверма_Ленина']",['ОЦЕНКА : 6'],6.0,"Внимание, опрос",1470033026
13205,30347,"Финский переулок, 9",6,403871,30282241,781426893,Согласен(сна) с автором,"['#шаверма_ПлощадьЛенина', '#шаверма_Ленина']",['ОЦЕНКА : 6'],6.0,"Внимание, опрос",1470033026
13206,30347,"Финский переулок, 9",6,403872,372995601,781426893,Согласен(сна) с автором,"['#шаверма_ПлощадьЛенина', '#шаверма_Ленина']",['ОЦЕНКА : 6'],6.0,"Внимание, опрос",1470033026
13207,30347,"Финский переулок, 9",6,403873,257667619,781426893,Согласен(сна) с автором,"['#шаверма_ПлощадьЛенина', '#шаверма_Ленина']",['ОЦЕНКА : 6'],6.0,"Внимание, опрос",1470033026
13208,30347,"Финский переулок, 9",6,403874,258429232,781426893,Согласен(сна) с автором,"['#шаверма_ПлощадьЛенина', '#шаверма_Ленина']",['ОЦЕНКА : 6'],6.0,"Внимание, опрос",1470033026
13209,30347,"Финский переулок, 9",6,403875,34829120,781426893,Согласен(сна) с автором,"['#шаверма_ПлощадьЛенина', '#шаверма_Ленина']",['ОЦЕНКА : 6'],6.0,"Внимание, опрос",1470033026
13210,30347,"Финский переулок, 9",6,403876,215037861,781426893,Согласен(сна) с автором,"['#шаверма_ПлощадьЛенина', '#шаверма_Ленина']",['ОЦЕНКА : 6'],6.0,"Внимание, опрос",1470033026
13211,30347,"Финский переулок, 9",6,403877,14649410,781426893,Согласен(сна) с автором,"['#шаверма_ПлощадьЛенина', '#шаверма_Ленина']",['ОЦЕНКА : 6'],6.0,"Внимание, опрос",1470033026
13212,30347,"Финский переулок, 9",6,403878,114696675,781426893,Согласен(сна) с автором,"['#шаверма_ПлощадьЛенина', '#шаверма_Ленина']",['ОЦЕНКА : 6'],6.0,"Внимание, опрос",1470033026
13213,30347,"Финский переулок, 9",6,403879,11240377,781426893,Согласен(сна) с автором,"['#шаверма_ПлощадьЛенина', '#шаверма_Ленина']",['ОЦЕНКА : 6'],6.0,"Внимание, опрос",1470033026
13214,30347,"Финский переулок, 9",6,403880,142540416,781426893,Согласен(сна) с автором,"['#шаверма_ПлощадьЛенина', '#шаверма_Ленина']",['ОЦЕНКА : 6'],6.0,"Внимание, опрос",1470033026
13215,30347,"Финский переулок, 9",6,403881,372092603,781426893,Согласен(сна) с автором,"['#шаверма_ПлощадьЛенина', '#шаверма_Ленина']",['ОЦЕНКА : 6'],6.0,"Внимание, опрос",1470033026
13216,30347,"Финский переулок, 9",6,403882,62971652,781426893,Согласен(сна) с автором,"['#шаверма_ПлощадьЛенина', '#шаверма_Ленина']",['ОЦЕНКА : 6'],6.0,"Внимание, опрос",1470033026
13217,30347,"Финский переулок, 9",6,403883,107908420,781426893,Согласен(сна) с автором,"['#шаверма_ПлощадьЛенина', '#шаверма_Ленина']",['ОЦЕНКА : 6'],6.0,"Внимание, опрос",1470033026
13218,30347,"Финский переулок, 9",6,403884,17700275,781426893,Согласен(сна) с автором,"['#шаверма_ПлощадьЛенина', '#шаверма_Ленина']",['ОЦЕНКА : 6'],6.0,"Внимание, опрос",1470033026
13219,30347,"Финский переулок, 9",6,403885,488759,781426893,Согласен(сна) с автором,"['#шаверма_ПлощадьЛенина', '#шаверма_Ленина']",['ОЦЕНКА : 6'],6.0,"Внимание, опрос",1470033026
13220,30347,"Финский переулок, 9",6,403886,275876630,781426893,Согласен(сна) с автором,"['#шаверма_ПлощадьЛенина', '#шаверма_Ленина']",['ОЦЕНКА : 6'],6.0,"Внимание, опрос",1470033026
13221,30347,"Финский переулок, 9",6,403887,155759728,781426893,Согласен(сна) с автором,"['#шаверма_ПлощадьЛенина', '#шаверма_Ленина']",['ОЦЕНКА : 6'],6.0,"Внимание, опрос",1470033026
13222,30347,"Финский переулок, 9",6,403888,56289328,781426893,Согласен(сна) с автором,"['#шаверма_ПлощадьЛенина', '#шаверма_Ленина']",['ОЦЕНКА : 6'],6.0,"Внимание, опрос",1470033026
13223,30347,"Финский переулок, 9",6,403889,264130644,781426893,Согласен(сна) с автором,"['#шаверма_ПлощадьЛенина', '#шаверма_Ленина']",['ОЦЕНКА : 6'],6.0,"Внимание, опрос",1470033026
13224,30347,"Финский переулок, 9",6,403890,577639,781426893,Согласен(сна) с автором,"['#шаверма_ПлощадьЛенина', '#шаверма_Ленина']",['ОЦЕНКА : 6'],6.0,"Внимание, опрос",1470033026
13225,30347,"Финский переулок, 9",6,403891,142106413,781426893,Согласен(сна) с автором,"['#шаверма_ПлощадьЛенина', '#шаверма_Ленина']",['ОЦЕНКА : 6'],6.0,"Внимание, опрос",1470033026
13226,30347,"Финский переулок, 9",6,403892,195114437,781426893,Согласен(сна) с автором,"['#шаверма_ПлощадьЛенина', '#шаверма_Ленина']",['ОЦЕНКА : 6'],6.0,"Внимание, опрос",1470033026
13227,30347,"Финский переулок, 9",6,403893,5540530,781426893,Согласен(сна) с автором,"['#шаверма_ПлощадьЛенина', '#шаверма_Ленина']",['ОЦЕНКА : 6'],6.0,"Внимание, опрос",1470033026
13228,30347,"Финский переулок, 9",6,403895,214131587,781426894,Шаверма там лучше,"['#шаверма_ПлощадьЛенина', '#шаверма_Ленина']",['ОЦЕНКА : 6'],6.0,"Внимание, опрос",1470033026
13229,30347,"Финский переулок, 9",6,403896,166705950,781426894,Шаверма там лучше,"['#шаверма_ПлощадьЛенина', '#шаверма_Ленина']",['ОЦЕНКА : 6'],6.0,"Внимание, опрос",1470033026
13230,30347,"Финский переулок, 9",6,403897,302933633,781426894,Шаверма там лучше,"['#шаверма_ПлощадьЛенина', '#шаверма_Ленина']",['ОЦЕНКА : 6'],6.0,"Внимание, опрос",1470033026
13231,30347,"Финский переулок, 9",6,403898,318625250,781426894,Шаверма там лучше,"['#шаверма_ПлощадьЛенина', '#шаверма_Ленина']",['ОЦЕНКА : 6'],6.0,"Внимание, опрос",1470033026
13232,30347,"Финский переулок, 9",6,403899,266925772,781426894,Шаверма там лучше,"['#шаверма_ПлощадьЛенина', '#шаверма_Ленина']",['ОЦЕНКА : 6'],6.0,"Внимание, опрос",1470033026
13233,30347,"Финский переулок, 9",6,403900,120112124,781426894,Шаверма там лучше,"['#шаверма_ПлощадьЛенина', '#шаверма_Ленина']",['ОЦЕНКА : 6'],6.0,"Внимание, опрос",1470033026
13234,30347,"Финский переулок, 9",6,403901,9296286,781426894,Шаверма там лучше,"['#шаверма_ПлощадьЛенина', '#шаверма_Ленина']",['ОЦЕНКА : 6'],6.0,"Внимание, опрос",1470033026
13235,30347,"Финский переулок, 9",6,403902,13622162,781426894,Шаверма там лучше,"['#шаверма_ПлощадьЛенина', '#шаверма_Ленина']",['ОЦЕНКА : 6'],6.0,"Внимание, опрос",1470033026
13236,30347,"Финский переулок, 9",6,403903,321906463,781426894,Шаверма там лучше,"['#шаверма_ПлощадьЛенина', '#шаверма_Ленина']",['ОЦЕНКА : 6'],6.0,"Внимание, опрос",1470033026
13237,30347,"Финский переулок, 9",6,403904,15935890,781426894,Шаверма там лучше,"['#шаверма_ПлощадьЛенина', '#шаверма_Ленина']",['ОЦЕНКА : 6'],6.0,"Внимание, опрос",1470033026
13238,30347,"Финский переулок, 9",6,403905,10323927,781426894,Шаверма там лучше,"['#шаверма_ПлощадьЛенина', '#шаверма_Ленина']",['ОЦЕНКА : 6'],6.0,"Внимание, опрос",1470033026
13239,30347,"Финский переулок, 9",6,403906,286370093,781426894,Шаверма там лучше,"['#шаверма_ПлощадьЛенина', '#шаверма_Ленина']",['ОЦЕНКА : 6'],6.0,"Внимание, опрос",1470033026
13240,30347,"Финский переулок, 9",6,403907,1335950,781426894,Шаверма там лучше,"['#шаверма_ПлощадьЛенина', '#шаверма_Ленина']",['ОЦЕНКА : 6'],6.0,"Внимание, опрос",1470033026
13241,30347,"Финский переулок, 9",6,403908,123189002,781426894,Шаверма там лучше,"['#шаверма_ПлощадьЛенина', '#шаверма_Ленина']",['ОЦЕНКА : 6'],6.0,"Внимание, опрос",1470033026
13242,30347,"Финский переулок, 9",6,403909,58314232,781426894,Шаверма там лучше,"['#шаверма_ПлощадьЛенина', '#шаверма_Ленина']",['ОЦЕНКА : 6'],6.0,"Внимание, опрос",1470033026
13243,30347,"Финский переулок, 9",6,403910,286957291,781426894,Шаверма там лучше,"['#шаверма_ПлощадьЛенина', '#шаверма_Ленина']",['ОЦЕНКА : 6'],6.0,"Внимание, опрос",1470033026
13244,30347,"Финский переулок, 9",6,403911,118818534,781426894,Шаверма там лучше,"['#шаверма_ПлощадьЛенина', '#шаверма_Ленина']",['ОЦЕНКА : 6'],6.0,"Внимание, опрос",1470033026
13245,30347,"Финский переулок, 9",6,403912,98370854,781426894,Шаверма там лучше,"['#шаверма_ПлощадьЛенина', '#шаверма_Ленина']",['ОЦЕНКА : 6'],6.0,"Внимание, опрос",1470033026
13246,30347,"Финский переулок, 9",6,403913,139173532,781426894,Шаверма там лучше,"['#шаверма_ПлощадьЛенина', '#шаверма_Ленина']",['ОЦЕНКА : 6'],6.0,"Внимание, опрос",1470033026
13247,30347,"Финский переулок, 9",6,403914,53157789,781426894,Шаверма там лучше,"['#шаверма_ПлощадьЛенина', '#шаверма_Ленина']",['ОЦЕНКА : 6'],6.0,"Внимание, опрос",1470033026
13248,30347,"Финский переулок, 9",6,403915,21030796,781426894,Шаверма там лучше,"['#шаверма_ПлощадьЛенина', '#шаверма_Ленина']",['ОЦЕНКА : 6'],6.0,"Внимание, опрос",1470033026
13249,30347,"Финский переулок, 9",6,403916,162066357,781426894,Шаверма там лучше,"['#шаверма_ПлощадьЛенина', '#шаверма_Ленина']",['ОЦЕНКА : 6'],6.0,"Внимание, опрос",1470033026
13250,30347,"Финский переулок, 9",6,403917,299002880,781426894,Шаверма там лучше,"['#шаверма_ПлощадьЛенина', '#шаверма_Ленина']",['ОЦЕНКА : 6'],6.0,"Внимание, опрос",1470033026
13251,30347,"Финский переулок, 9",6,403918,233024084,781426894,Шаверма там лучше,"['#шаверма_ПлощадьЛенина', '#шаверма_Ленина']",['ОЦЕНКА : 6'],6.0,"Внимание, опрос",1470033026
13252,30347,"Финский переулок, 9",6,403919,44279185,781426894,Шаверма там лучше,"['#шаверма_ПлощадьЛенина', '#шаверма_Ленина']",['ОЦЕНКА : 6'],6.0,"Внимание, опрос",1470033026
13253,30347,"Финский переулок, 9",6,403920,6938950,781426894,Шаверма там лучше,"['#шаверма_ПлощадьЛенина', '#шаверма_Ленина']",['ОЦЕНКА : 6'],6.0,"Внимание, опрос",1470033026
13254,30347,"Финский переулок, 9",6,403921,355151685,781426894,Шаверма там лучше,"['#шаверма_ПлощадьЛенина', '#шаверма_Ленина']",['ОЦЕНКА : 6'],6.0,"Внимание, опрос",1470033026
13255,30347,"Финский переулок, 9",6,403922,251392342,781426894,Шаверма там лучше,"['#шаверма_ПлощадьЛенина', '#шаверма_Ленина']",['ОЦЕНКА : 6'],6.0,"Внимание, опрос",1470033026
13256,30347,"Финский переулок, 9",6,403923,28127836,781426894,Шаверма там лучше,"['#шаверма_ПлощадьЛенина', '#шаверма_Ленина']",['ОЦЕНКА : 6'],6.0,"Внимание, опрос",1470033026
13257,30347,"Финский переулок, 9",6,403924,466915,781426894,Шаверма там лучше,"['#шаверма_ПлощадьЛенина', '#шаверма_Ленина']",['ОЦЕНКА : 6'],6.0,"Внимание, опрос",1470033026
13258,30347,"Финский переулок, 9",6,403925,54128270,781426894,Шаверма там лучше,"['#шаверма_ПлощадьЛенина', '#шаверма_Ленина']",['ОЦЕНКА : 6'],6.0,"Внимание, опрос",1470033026
13259,30347,"Финский переулок, 9",6,403926,229687149,781426894,Шаверма там лучше,"['#шаверма_ПлощадьЛенина', '#шаверма_Ленина']",['ОЦЕНКА : 6'],6.0,"Внимание, опрос",1470033026
13260,30347,"Финский переулок, 9",6,403927,587641,781426894,Шаверма там лучше,"['#шаверма_ПлощадьЛенина', '#шаверма_Ленина']",['ОЦЕНКА : 6'],6.0,"Внимание, опрос",1470033026
13261,30347,"Финский переулок, 9",6,403928,133136591,781426894,Шаверма там лучше,"['#шаверма_ПлощадьЛенина', '#шаверма_Ленина']",['ОЦЕНКА : 6'],6.0,"Внимание, опрос",1470033026
13262,30347,"Финский переулок, 9",6,403929,57114389,781426894,Шаверма там лучше,"['#шаверма_ПлощадьЛенина', '#шаверма_Ленина']",['ОЦЕНКА : 6'],6.0,"Внимание, опрос",1470033026
13263,30347,"Финский переулок, 9",6,403930,801349,781426894,Шаверма там лучше,"['#шаверма_ПлощадьЛенина', '#шаверма_Ленина']",['ОЦЕНКА : 6'],6.0,"Внимание, опрос",1470033026
13264,30347,"Финский переулок, 9",6,403931,72146262,781426894,Шаверма там лучше,"['#шаверма_ПлощадьЛенина', '#шаверма_Ленина']",['ОЦЕНКА : 6'],6.0,"Внимание, опрос",1470033026
13265,30347,"Финский переулок, 9",6,403932,90718795,781426894,Шаверма там лучше,"['#шаверма_ПлощадьЛенина', '#шаверма_Ленина']",['ОЦЕНКА : 6'],6.0,"Внимание, опрос",1470033026
13266,30347,"Финский переулок, 9",6,403933,72286569,781426894,Шаверма там лучше,"['#шаверма_ПлощадьЛенина', '#шаверма_Ленина']",['ОЦЕНКА : 6'],6.0,"Внимание, опрос",1470033026
13267,30347,"Финский переулок, 9",6,403935,23340364,781426895,Шаверма там хуже,"['#шаверма_ПлощадьЛенина', '#шаверма_Ленина']",['ОЦЕНКА : 6'],6.0,"Внимание, опрос",1470033026
13268,30347,"Финский переулок, 9",6,403936,56284436,781426895,Шаверма там хуже,"['#шаверма_ПлощадьЛенина', '#шаверма_Ленина']",['ОЦЕНКА : 6'],6.0,"Внимание, опрос",1470033026
13269,30347,"Финский переулок, 9",6,403937,181728851,781426895,Шаверма там хуже,"['#шаверма_ПлощадьЛенина', '#шаверма_Ленина']",['ОЦЕНКА : 6'],6.0,"Внимание, опрос",1470033026
13270,30347,"Финский переулок, 9",6,403938,4075987,781426895,Шаверма там хуже,"['#шаверма_ПлощадьЛенина', '#шаверма_Ленина']",['ОЦЕНКА : 6'],6.0,"Внимание, опрос",1470033026
13271,30347,"Финский переулок, 9",6,403939,290821794,781426895,Шаверма там хуже,"['#шаверма_ПлощадьЛенина', '#шаверма_Ленина']",['ОЦЕНКА : 6'],6.0,"Внимание, опрос",1470033026
13272,30347,"Финский переулок, 9",6,403940,274248370,781426895,Шаверма там хуже,"['#шаверма_ПлощадьЛенина', '#шаверма_Ленина']",['ОЦЕНКА : 6'],6.0,"Внимание, опрос",1470033026
13273,30347,"Финский переулок, 9",6,403941,378081806,781426895,Шаверма там хуже,"['#шаверма_ПлощадьЛенина', '#шаверма_Ленина']",['ОЦЕНКА : 6'],6.0,"Внимание, опрос",1470033026
13274,30347,"Финский переулок, 9",6,403942,2230531,781426895,Шаверма там хуже,"['#шаверма_ПлощадьЛенина', '#шаверма_Ленина']",['ОЦЕНКА : 6'],6.0,"Внимание, опрос",1470033026
13275,30347,"Финский переулок, 9",6,403943,44751667,781426895,Шаверма там хуже,"['#шаверма_ПлощадьЛенина', '#шаверма_Ленина']",['ОЦЕНКА : 6'],6.0,"Внимание, опрос",1470033026
13276,30347,"Финский переулок, 9",6,403944,239959974,781426895,Шаверма там хуже,"['#шаверма_ПлощадьЛенина', '#шаверма_Ленина']",['ОЦЕНКА : 6'],6.0,"Внимание, опрос",1470033026
13277,30347,"Финский переулок, 9",6,403945,147860192,781426895,Шаверма там хуже,"['#шаверма_ПлощадьЛенина', '#шаверма_Ленина']",['ОЦЕНКА : 6'],6.0,"Внимание, опрос",1470033026
13278,30347,"Финский переулок, 9",6,403946,247563015,781426895,Шаверма там хуже,"['#шаверма_ПлощадьЛенина', '#шаверма_Ленина']",['ОЦЕНКА : 6'],6.0,"Внимание, опрос",1470033026
